"","X","log2FoldChange","AveExpr","t","pvalue","padj","B"
"912","ABCF1",2.050540555,5.620158942,2.279551868,0.049058974,0.366543507,-3.901926954
"913","C19orf24",2.596203235,3.146911328,2.275908674,0.049350282,0.367792987,-3.778865578
"914","C1orf216",3.081570924,2.609491796,2.275354345,0.049394755,0.367792987,-3.768191868
"915","RDX",2.215058111,4.633698066,2.27487877,0.049432941,0.367792987,-3.850105128
"916","CD9",2.383826437,6.066942085,2.274474801,0.0494654,0.367792987,-3.910305808
"917","CHD3",2.529083011,5.60182931,2.273947467,0.049507803,0.367792987,-3.909913363
"918","NOTCH2",2.704736211,5.066858617,2.273670062,0.049530123,0.367792987,-3.888529469
"919","ATP6V0D1",2.136105506,5.249281067,2.273045026,0.049580451,0.367792987,-3.901724586
"920","PUF60",1.970067373,5.681209984,2.271745065,0.049685285,0.367792987,-3.913744042
"921","ASXL1",2.087239344,6.012820542,2.271152013,0.049733184,0.367792987,-3.914831084
"922","MXI1",2.347428772,4.146243108,2.270465479,0.049788689,0.367792987,-3.818999747
"923","ZNF331",2.160733956,4.734707315,2.269514007,0.049865715,0.367792987,-3.866607391
"924","ANO6",2.25755911,5.491957789,2.269087239,0.049900301,0.368,-3.915461651
"925","PLEKHJ1",2.592982962,3.14650797,2.269054132,0.049902985,0.367792987,-3.788302766
"926","SNORA70",2.955216583,2.534305266,2.268847328,0.049919755,0.367792987,-3.775666394
"927","CLEC2B",-2.425742505,7.12107871,-2.268834971,0.049920757,0.368,-3.96
"928","GHRL",-2.661081502,1.180038516,-2.269238903,0.049888007,0.367792987,-3.754925325
"929","FAM129A",-1.991926749,6.441803432,-2.269836504,0.049839594,0.367792987,-3.925047986
"930","LGSN",-4.715726225,0.223994744,-2.270419597,0.049792401,0.367792987,-3.749169155
"931","KIAA1755",-3.090746897,1.807492173,-2.271425756,0.049711069,0.367792987,-3.758999948
"932","CCDC113",-2.661068899,2.41309678,-2.27292776,0.049589899,0.367792987,-3.767818651
"933","IER5L",-2.600304341,3.322042771,-2.273736567,0.049524771,0.367792987,-3.786035225
"934","PTCH2",-2.629511101,1.520392359,-2.274108279,0.049494868,0.367792987,-3.750790889
"935","ATP6V1C1",-2.101175907,6.3797964,-2.275162677,0.049410141,0.367792987,-3.915187268
"936","GUF1",-2.149399401,4.852922944,-2.275421795,0.049389341,0.367792987,-3.868569366
"937","FRK",-2.939734362,1.929569928,-2.280008191,0.049022606,0.366543507,-3.749471339
"938","LOC648987",-2.74821826,3.068833274,-2.280592168,0.048976103,0.366543507,-3.770625203
"939","APOBR",-2.517726898,3.839835635,-2.282050473,0.048860166,0.366543507,-3.788190667
"940","ACTR3",-2.12871926,8.43972765,-2.285349019,0.048598922,0.365579131,-4.018438783
"941","UGT8",-2.82811482,0.854651106,-2.285986109,0.048548623,0.365523961,-3.731512342
"942","DNAJC5B",-2.667539515,1.511608393,-2.286299976,0.048523862,0.365523961,-3.734204782
"943","PYGL",-2.006833911,5.808076358,-2.287485166,0.048430473,0.365390213,-3.890848071
"944","ARPC2",-1.551621576,9.411919259,-2.28785493,0.048401373,0.365390213,-4.051680293
"945","METTL9",-1.846158065,7.199642785,-2.288370009,0.048360866,0.365390213,-3.933609912
"946","HSPA1B",-1.82656614,9.324635837,-2.289437707,0.048277006,0.365070694,-4.047953342
"947","NLN",-2.405399869,4.34802158,-2.290552708,0.048189583,0.36476558,-3.804612366
"948","CHSY3",-2.665244949,1.359800116,-2.291601444,0.048107498,0.364578529,-3.7256125
"949","RHOA",-1.557065811,10.07449859,-2.29214637,0.048064901,0.364578529,-4.05905023
"950","XYLB",-2.651209129,1.838441685,-2.292349956,0.048048996,0.364578529,-3.731165832
"951","TWIST2",-2.480253311,3.475930041,-2.297496173,0.047648672,0.363485575,-3.756924824
"952","CEP19",-2.685195045,2.166826634,-2.299267454,0.047511645,0.363094107,-3.727452045
"953","AKR1C2",-2.415512875,4.19607076,-2.299830451,0.047468173,0.362980152,-3.780981547
"954","LRRC25",-2.452631462,3.884435023,-2.300975657,0.047379866,0.362741399,-3.76337917
"955","MBTPS2",-2.430840836,3.679351289,-2.304191723,0.047132741,0.361502718,-3.752758235
"956","DTX3L",-2.127594079,6.763787469,-2.304769951,0.047088444,0.361403004,-3.887331233
"957","PRR13",-1.793778986,7.663604763,-2.30569348,0.04701778,0.361388779,-3.934692479
"958","L1CAM",-2.9834728,1.37084367,-2.306129685,0.04698444,0.361388779,-3.706062492
"959","RAB23",-2.42733932,4.072573463,-2.307536277,0.04687709,0.361388779,-3.76285922
"960","PNPT1",-2.044503986,5.804751789,-2.30757687,0.046873996,0.361388779,-3.86159335
"961","GNRHR2",-2.717606021,1.7192656,-2.307598613,0.046872338,0.361388779,-3.708532471
"962","RPAP2",-2.354574417,4.054747372,-2.309187676,0.046751365,0.361388779,-3.759581012
"963","GBP2",-2.122688032,7.569234778,-2.309224045,0.0467486,0.361388779,-3.923364212
"964","ZNF583",-2.442352165,3.745413242,-2.309539355,0.046724634,0.361388779,-3.747089131
"965","EXO1",-5.048333496,-0.092533705,-2.309792961,0.046705367,0.361388779,-3.692961946
"966","THAP10",-2.716510055,1.150757249,-2.310674542,0.046638451,0.361388779,-3.698967251
"967","ARPC5",-1.730271136,8.139639389,-2.312574966,0.046494523,0.361388779,-3.95704037
"968","ERI1",-2.179006396,4.732448235,-2.312640954,0.046489533,0.361388779,-3.804669607
"969","DSCC1",-2.837578223,1.288236137,-2.312981282,0.046463807,0.361388779,-3.696390244
"970","RIPK2",-2.978738312,7.537316126,-2.313264394,0.046442417,0.361388779,-3.915479353
"971","LIPA",-2.168335959,6.311589443,-2.314057768,0.046382527,0.361388779,-3.856712516
"972","ERMN",-3.170968587,1.341256569,-2.314599614,0.046341668,0.361388779,-3.694460981
"973","SUSD3",-3.069693803,2.517337895,-2.315709474,0.046258088,0.361388779,-3.711215199
"974","HNRNPUL1",-1.854334161,7.703841068,-2.316510767,0.046197838,0.361388779,-3.921231089
"975","TLR2",-2.769485203,5.822387202,-2.318046826,0.046082555,0.361388779,-3.846324375
"976","HECTD3",-2.016625726,5.547482637,-2.319941867,0.045940722,0.361388779,-3.842485133
"977","MKI67",-2.832447324,1.52022327,-2.320236875,0.045918681,0.361388779,-3.688450523
"978","C2CD4A",-2.61024962,3.339485258,-2.32071939,0.045882654,0.361388779,-3.721428233
"979","S1PR5",-3.055941157,2.760582294,-2.322161551,0.045775139,0.361388779,-3.706915658
"980","MBD2",-1.944931875,6.809005776,-2.327677231,0.045366231,0.360419728,-3.85587036
"981","CD209",-3.274257616,2.251351481,-2.327790561,0.045357867,0.360419728,-3.690002362
"982","TP53",-2.379946024,5.091745603,-2.339582842,0.044495863,0.357231786,-3.795065161
"983","TMEM92",-3.204741178,1.660014931,-2.34147116,0.044359341,0.357211405,-3.661688488
"984","SCN9A",-3.096634954,1.440816076,-2.343422269,0.044218714,0.357211405,-3.656017968
"985","EMB",-2.15295877,4.788159708,-2.344807425,0.044119147,0.356874295,-3.763205164
"986","SLC18B1",-2.464006998,3.98466412,-2.346426917,0.044003016,0.35665455,-3.703849477
"987","TMSB10",-1.797704109,11.40189645,-2.351491445,0.043641797,0.35510876,-4.004712137
"988","SECTM1",-2.969654111,6.13833299,-2.351637768,0.043631404,0.35510876,-3.798582398
"989","CIR1",-2.10022385,6.155863271,-2.355603537,0.043350668,0.354076892,-3.793021631
"990","DBF4B",-2.997734493,3.111015104,-2.356613061,0.04327949,0.353950479,-3.666565445
"991","MYOM3",-5.969207468,0.040947631,-2.35864526,0.043136558,0.353463905,-3.628831764
"992","LOC100130357",-2.749835652,1.456102899,-2.361032225,0.042969271,0.352441736,-3.632341432
"993","NCAPG",-2.931509369,1.569814888,-2.361236209,0.042955004,0.352441736,-3.633574581
"994","RNF175",-2.855811136,2.282741859,-2.36317438,0.042819688,0.352241718,-3.6421232
"995","HELZ2",-2.095922312,5.500274395,-2.364631948,0.042718203,0.351850708,-3.776398896
"996","ADAM11",-3.792009719,0.386033826,-2.365642822,0.04264796,0.351499951,-3.622193529
"997","STX19",-5.605441549,0.502449719,-2.366152184,0.042612609,0.351436503,-3.622181921
"998","DGUOK",-1.977935189,6.64754037,-2.36630384,0.04260209,0.351436503,-3.791714044
"999","FAM81B",-2.767684401,1.445579761,-2.367463087,0.042521763,0.351397397,-3.623499038
"1000","CCPG1",-2.729332283,4.074661924,-2.369719378,0.04236585,0.351284211,-3.675552817
"1001","PLAUR",-2.375408054,9.150926237,-2.370807614,0.042290855,0.351284211,-3.92188518
"1002","LOC153684",-3.319917104,1.983760553,-2.37145643,0.042246204,0.351149121,-3.625918043
"1003","AIF1",-3.007196257,6.220790141,-2.378372269,0.041773161,0.349173611,-3.760586027
"1004","RGL1",-2.061094696,6.013999844,-2.378394873,0.041771624,0.349173611,-3.75836277
"1005","TIFA",-2.295955238,6.000289749,-2.384077805,0.041386861,0.347185225,-3.749966403
"1006","IL1RL1",-2.468823583,7.626667899,-2.387506392,0.041156432,0.346166175,-3.810660379
"1007","SCLT1",-2.630395406,3.73206305,-2.387535078,0.041154509,0.346166175,-3.637784603
"1008","SEC22B",-2.329045934,7.128288616,-2.391232876,0.040907425,0.345836611,-3.777987686
"1009","SDCBP",-1.90551735,9.490962619,-2.39224402,0.040840118,0.345836611,-3.894933683
"1010","PSMA6",-1.91630336,8.342281411,-2.392545639,0.040820062,0.345836611,-3.8508724
"1011","KIAA1551",-2.475745115,5.752196066,-2.393344636,0.040766981,0.345836611,-3.736231283
"1012","LOXHD1",-2.910666258,1.721813255,-2.393750584,0.040740038,0.345836611,-3.591528936
"1013","GLT1D1",-3.52852291,3.076075199,-2.393856024,0.040733042,0.345836611,-3.614232735
"1014","LPXN",-2.170932803,6.323757797,-2.394685836,0.040678032,0.346,-3.738949443
"1015","C20orf96",-3.063977239,3.929667733,-2.396269,0.040573283,0.345836611,-3.631686575
"1016","RNF167",-2.067647496,6.688449309,-2.39721803,0.04051062,0.345836611,-3.748014272
"1017","CYP2S1",-2.610804084,2.963402915,-2.399760774,0.0403432,0.345499819,-3.603810494
"1018","RGS4",-2.908803991,2.882986139,-2.402302066,0.040176563,0.345235927,-3.598732612
"1019","FAM49A",-2.044506872,5.810794288,-2.402429156,0.040168247,0.345235927,-3.722908035
"1020","ACRBP",-2.943207735,1.930203622,-2.403667054,0.04008734,0.345169382,-3.581106302
"1021","MYD88",-2.120601991,6.738658639,-2.40442906,0.040037617,0.34497497,-3.739603628
"1022","MAP3K19",-3.095637601,0.723802436,-2.408798051,0.039753711,0.344,-3.565252264
"1023","LY75",-2.915087485,2.612666159,-2.409704558,0.039695055,0.344,-3.583678286
"1024","MSMB",-6.14623686,0.188463474,-2.412088425,0.039541217,0.343096586,-3.558091754
"1025","CAPN6",-4.402555021,0.337053774,-2.412703075,0.039501648,0.343096586,-3.558320318
"1026","KRT23",-3.07288275,2.223330246,-2.414012709,0.03941747,0.342651594,-3.57148387
"1027","DYNLRB1",-1.873773454,7.941173636,-2.415466856,0.039324212,0.342651594,-3.789328458
"1028","OLA1",-2.148681162,6.241835506,-2.418577803,0.039125437,0.341954488,-3.701976936
"1029","PTCHD1",-3.172348254,0.922744173,-2.418860744,0.039107408,0.341954488,-3.552086747
"1030","6-Sep",-2.067435394,5.849366943,-2.419615042,0.039059384,0.342,-3.697667685
"1031","CTBS",-2.383232617,4.630682317,-2.41983616,0.039045317,0.341954488,-3.642241453
"1032","CD68",-1.692769657,8.618300888,-2.419993374,0.039035319,0.342,-3.826859173
"1033","COL1A1",-2.203983229,6.586208137,-2.424066574,0.038777163,0.341954488,-3.704260569
"1034","SPIB",-3.695036286,0.670409707,-2.424284974,0.03876337,0.341954488,-3.54413795
"1035","ARHGAP15",-2.691445683,4.774353025,-2.42631617,0.038635315,0.341721901,-3.644450939
"1036","LINC00092",-3.759821809,1.312174038,-2.428272522,0.038512378,0.341717095,-3.540363468
"1037","CFP",-2.847012135,4.086757987,-2.428483426,0.038499148,0.341717095,-3.593273362
"1038","CCNK",-2.254990065,5.363360622,-2.429918294,0.038409259,0.34159781,-3.67748494
"1039","TIMP1",-2.030667906,12.27227794,-2.429994206,0.038404509,0.34159781,-3.899282943
"1040","UNC93B1",-2.382459777,4.599845862,-2.430223532,0.038390164,0.34159781,-3.624877141
"1041","TMEM60",-2.346485419,4.666606735,-2.430505723,0.038372519,0.34159781,-3.629758833
"1042","CXCL6",-3.894157151,2.359435053,-2.431708539,0.0382974,0.34159781,-3.549302759
"1043","SUPT4H1",-2.130801862,6.156897628,-2.434825983,0.038103388,0.340913404,-3.676851553
"1044","SPATA13",-2.202198031,6.280148051,-2.436113976,0.038023517,0.340913404,-3.677071808
"1045","SAA2",-4.227461487,1.965989995,-2.441143376,0.037713228,0.339599316,-3.530427932
"1046","LMOD3",-3.187353924,1.111084181,-2.441292998,0.037704036,0.339599316,-3.522055633
"1047","MLF2",-1.888705587,8.108295926,-2.441396872,0.037697655,0.339599316,-3.761541494
"1048","C17orf97",-2.984906378,1.970025713,-2.44239651,0.037636309,0.339599316,-3.528773275
"1049","LGALS3BP",-2.087783936,7.493935702,-2.444662644,0.037497608,0.339186552,-3.717448784
"1050","CYSLTR1",-3.156317228,2.294711281,-2.444679775,0.037496562,0.339186552,-3.530487561
"1051","BCAS1",-2.864757634,1.734335103,-2.44613823,0.037407568,0.33917785,-3.520324747
"1052","DNASE2B",-3.814253227,1.879058495,-2.447376559,0.037332171,0.33917785,-3.520643574
"1053","R3HDM4",-1.898832621,7.717885909,-2.448164914,0.037284251,0.33917785,-3.72562851
"1054","NLRP12",-3.91671967,1.466818329,-2.45123944,0.037097949,0.338395513,-3.510044313
"1055","FAS-AS1",-5.733716622,0.504104189,-2.454516077,0.036900423,0.33714412,-3.502615959
"1056","SUMO1P1",-5.02602436,0.353175955,-2.456464812,0.036783444,0.337022868,-3.499201688
"1057","SIGLEC12",-3.616637389,1.546172533,-2.456673773,0.036770923,0.337022868,-3.503585086
"1058","OTOA",-3.171561118,1.480354906,-2.460256551,0.036556894,0.335937504,-3.497943843
"1059","NAGK",-2.136787218,6.275193772,-2.461389265,0.036489487,0.335930593,-3.639760807
"1060","GABRB3",-3.016161026,2.113327158,-2.462907307,0.036399344,0.33545994,-3.502776463
"1061","STEAP1",-2.700130666,4.217161309,-2.464000671,0.036334556,0.335105856,-3.550062157
"1062","PSAT1",-3.107720772,1.721885782,-2.466292603,0.03619912,0.334909439,-3.492674594
"1063","NCAM2",-3.083007988,1.639184102,-2.467150509,0.036148554,0.335,-3.490453293
"1064","SNORA27",-2.913884017,1.488448907,-2.46823186,0.036084918,0.334805874,-3.487191763
"1065","IQCK",-2.672198545,4.435522694,-2.469426728,0.036014732,0.334805874,-3.556381472
"1066","FGA",-3.788109083,1.295588414,-2.469634762,0.036002527,0.334805874,-3.484142178
"1067","WFDC2",-2.467376387,5.919443074,-2.471941865,0.03586744,0.334683771,-3.620706506
"1068","SRBD1",-2.642444297,3.949375034,-2.476228333,0.0356178,0.334052661,-3.519869512
"1069","GTPBP2",-2.117400328,7.351501302,-2.479415517,0.035433307,0.334052661,-3.657967062
"1070","NQO1",-2.157936901,6.049523538,-2.481226633,0.035328895,0.334052661,-3.607510437
"1071","TMEM50A",-1.953808617,7.565145828,-2.482608606,0.03524943,0.333570373,-3.664695547
"1072","NME5",-2.898311742,1.517279729,-2.483079052,0.03522242,0.333563142,-3.467319662
"1073","MDK",-2.595681911,5.626944587,-2.483913199,0.035174579,0.333442271,-3.602793132
"1074","CCNB1",-2.766944064,2.694079091,-2.483938152,0.035173149,0.333442271,-3.482549105
"1075","GAS1",-3.274581995,1.707384381,-2.486837128,0.035007395,0.333442271,-3.464465126
"1076","TAGAP",-2.918631331,4.022152544,-2.486838901,0.035007294,0.333442271,-3.507735778
"1077","ELOVL2",-4.469283528,0.309820181,-2.48750387,0.034969383,0.333442271,-3.456900581
"1078","HIST1H2BK",-2.46269525,6.645236019,-2.489106935,0.03487816,0.333442271,-3.610443673
"1079","CYP51A1",-2.157708309,6.196718796,-2.49159143,0.034737248,0.333442271,-3.593822923
"1080","LSM3",-2.292550816,6.204360563,-2.501686134,0.034170548,0.331056791,-3.579045317
"1081","IGF2BP1",-5.258368383,0.440578869,-2.503130157,0.034090243,0.331056791,-3.436428293
"1082","STARD5",-2.685555667,3.202015791,-2.503388156,0.034075916,0.331056791,-3.464443892
"1083","SEMA4A",-2.417634773,5.989488435,-2.50730456,0.033859158,0.330250219,-3.568798917
"1084","COL5A1",-2.343210639,5.908469339,-2.508551758,0.03379042,0.329864002,-3.566799083
"1085","ZNF474",-3.063006784,1.151698188,-2.509390706,0.033744262,0.329864002,-3.429687637
"1086","MIA3",-2.257378392,6.08116181,-2.511415051,0.033633143,0.329864002,-3.563206055
"1087","C1orf162",-3.208842858,6.663720064,-2.517757959,0.033287341,0.327437168,-3.56877509
"1088","ANKRD45",-3.383963322,0.573207548,-2.518642082,0.033239425,0.327219092,-3.415900337
"1089","ENKUR",-3.283775658,2.766433936,-2.521948843,0.03306082,0.325935647,-3.431081829
"1090","SRR",-2.808259946,3.088474036,-2.523657913,0.032968888,0.325935647,-3.43412917
"1091","LYZ",-2.108065276,8.109028617,-2.524982245,0.032897827,0.325935647,-3.635373602
"1092","PTENP1",-3.76933504,0.394121021,-2.527201119,0.032779111,0.325935647,-3.403573422
"1093","KDELR3",-2.849333485,4.000866571,-2.528969084,0.032684828,0.325935647,-3.447251512
"1094","GIMAP4",-2.139272262,6.919764627,-2.528998499,0.032683261,0.325935647,-3.563286746
"1095","IL21R",-2.847845642,2.579119484,-2.529248162,0.03266997,0.325935647,-3.418156206
"1096","ZWINT",-3.366775714,1.586485382,-2.533167894,0.032461999,0.325362418,-3.399852482
"1097","MCCC2",-2.207277622,5.806156816,-2.53424733,0.032404961,0.325303827,-3.528980157
"1098","SNORA26",-3.881849285,1.182095802,-2.534737366,0.0323791,0.325303827,-3.395322419
"1099","CDK4",-2.017389669,7.70018979,-2.535509348,0.032338402,0.325303827,-3.593391124
"1100","PAPPA",-2.92027138,4.997601987,-2.536206133,0.032301712,0.325303827,-3.501752111
"1101","SLC9A8",-2.187238356,5.628493467,-2.540331702,0.032085333,0.324396789,-3.519662573
"1102","SLC8A1",-2.983925507,3.900792469,-2.54216143,0.031989832,0.324195208,-3.425202178
"1103","YIPF1",-2.211468052,5.191170792,-2.544720739,0.031856731,0.324194582,-3.501446191
"1104","IRAK3",-2.09156818,7.038477551,-2.546371497,0.031771176,0.324194582,-3.542950559
"1105","LY6G5C",-3.083666716,2.577957959,-2.546414877,0.031768931,0.324194582,-3.394419163
"1106","USP25",-2.217503867,5.875047974,-2.547885954,0.031692888,0.324194582,-3.508821344
"1107","TNFRSF17",-4.115707862,0.626335706,-2.548545441,0.031658857,0.324194582,-3.375498969
"1108","NFIL3",-1.963933634,7.900011559,-2.550014887,0.031583163,0.323963206,-3.58408483
"1109","HLA-DQA1",-2.490121569,8.598421073,-2.550887612,0.031538293,0.323764266,-3.626812855
"1110","DTHD1",-3.123340881,1.905270438,-2.551739195,0.031494571,0.323764266,-3.378229096
"1111","FEM1C",-2.33825164,6.331090536,-2.557270342,0.031212075,0.323024638,-3.499502775
"1112","FBXL5",-2.29097532,6.599224,-2.557851453,0.031182543,0.323021646,-3.506908241
"1113","LILRB5",-3.085868954,2.940638597,-2.55801424,0.031174276,0.323021646,-3.383843195
"1114","EVI2A",-2.704326303,4.677095829,-2.558084953,0.031170685,0.323021646,-3.446308109
"1115","AP1S2",-2.232765553,6.090641505,-2.55900882,0.031123811,0.323021646,-3.493043541
"1116","LOC100130476",-3.695836734,2.302778513,-2.560203942,0.031063279,0.323021646,-3.371671235
"1117","APLP2",-1.830627234,9.349747792,-2.560402459,0.031053236,0.323021646,-3.636297707
"1118","FBXL22",-4.925429949,-0.040920986,-2.573643415,0.030390679,0.319731078,-3.337958082
"1119","LOC100130992",-3.021620634,1.333558971,-2.57378177,0.030383832,0.319731078,-3.342699768
"1120","GPATCH2",-2.993393829,3.829483154,-2.577241723,0.030213095,0.318389907,-3.373721026
"1121","HLA-DRB6",-2.140494637,6.785549262,-2.578736039,0.030139655,0.318373913,-3.483333143
"1122","NCF1C",-4.086163092,3.321656301,-2.580498786,0.030053253,0.317759394,-3.359043298
"1123","PARP14",-2.520961205,8.388261322,-2.580504165,0.03005299,0.317759394,-3.569048577
"1124","GPR18",-6.072910137,0.650069596,-2.585159123,0.029826023,0.317232563,-3.325850739
"1125","RIBC1",-3.165897712,1.498542056,-2.593158639,0.029440006,0.316125581,-3.317248958
"1126","CDSN",-4.127936134,1.42116172,-2.594690443,0.029366665,0.316021121,-3.314579909
"1127","FAM183A",-3.034663805,1.624234488,-2.594847558,0.029359153,0.316021121,-3.316156625
"1128","LUZP2",-4.483480662,0.10974514,-2.602562311,0.028992661,0.313589559,-3.299922507
"1129","SPAG6",-3.176516274,2.333371952,-2.603808435,0.028933898,0.313542385,-3.312000486
"1130","AURKB",-3.229850744,1.361729972,-2.606500776,0.028807345,0.312962645,-3.298303102
"1131","SPAG17",-3.378172539,0.997530348,-2.606821982,0.028792284,0.312962645,-3.29702305
"1132","C9orf135",-3.510540183,2.04456063,-2.607830753,0.028745035,0.312962645,-3.303025722
"1133","FOLR3",-3.534288196,1.417264019,-2.60872275,0.028703321,0.312962645,-3.295475836
"1134","POF1B",-3.553053874,0.918060033,-2.609313037,0.028675751,0.312962645,-3.293536618
"1135","CXCR2",-5.086448654,3.861459391,-2.60940002,0.02867169,0.312962645,-3.329129513
"1136","LOC100507634",-3.023619394,1.717361337,-2.615006004,0.028411212,0.312351294,-3.289594943
"1137","C8orf37",-3.168070469,1.265320605,-2.615552656,0.02838594,0.312343651,-3.285700293
"1138","SYAP1",-2.272875214,6.487319468,-2.616172984,0.02835729,0.312343651,-3.416613858
"1139","LYRM1",-2.212900241,6.324402151,-2.616311964,0.028350875,0.312343651,-3.412024815
"1140","CAPZB",-1.905846175,8.615245006,-2.618501328,0.028250014,0.312343651,-3.524526602
"1141","ZNF876P",-3.02446331,1.638839372,-2.619279755,0.02821424,0.312343651,-3.282980824
"1142","TMEM176B",-2.247738279,7.012421334,-2.620154677,0.028174086,0.312343651,-3.431670274
"1143","TPSAB1",-2.174790953,7.341569216,-2.620267004,0.028168935,0.312343651,-3.446626969
"1144","XIST",-6.39406057,0.101919564,-2.623772728,0.02800865,0.311973645,-3.271194088
"1145","ARHGEF16",-3.05302079,1.541658855,-2.624665114,0.027967996,0.311973645,-3.274733989
"1146","ABCC3",-2.983491423,4.378115661,-2.625972287,0.027908554,0.311952339,-3.328439756
"1147","IL18BP",-2.419628883,7.191142116,-2.626272608,0.027894915,0.311952339,-3.430654867
"1148","SPATC1",-3.420356897,0.803038386,-2.62631993,0.027892767,0.311952339,-3.270265073
"1149","FPR2",-3.367537724,4.40373632,-2.629476617,0.027749827,0.311273209,-3.324935347
"1150","KIFC2",-3.323486381,2.132733296,-2.632369569,0.027619479,0.310084764,-3.270362347
"1151","DCLK3",-3.367942983,1.44071067,-2.633960325,0.027548067,0.309631664,-3.261225292
"1152","PDE11A",-3.981537012,0.844700854,-2.634396464,0.027528521,0.309631664,-3.25936282
"1153","SLPI",-2.26875307,7.473447309,-2.636115526,0.027451615,0.309293059,-3.429296577
"1154","FGD4",-2.82724506,4.904448928,-2.638216,0.02735794,0.308768583,-3.346167
"1155","NCSTN",-2.22189878,6.561341374,-2.6388376,0.02733028,0.308768583,-3.385438875
"1156","LIPN",-3.313240448,1.520744373,-2.64298336,0.027146525,0.307491256,-3.249607013
"1157","MMRN1",-4.856613534,5.315670423,-2.643131318,0.02713999,0.307491256,-3.362072518
"1158","RFX1",-2.840899118,3.421416931,-2.643623414,0.027118267,0.307491256,-3.272512091
"1159","BST1",-3.271253177,3.734110946,-2.64374916,0.027112719,0.307491256,-3.277975837
"1160","COX10-AS1",-3.158475507,1.931508237,-2.644612187,0.027074672,0.307491256,-3.251356791
"1161","SIAH2",-2.306302362,5.43885411,-2.645217552,0.027048016,0.307491256,-3.3623842
"1162","CCDC151",-3.100442238,1.590961298,-2.645470263,0.027036897,0.307491256,-3.246819869
"1163","MICB",-2.744322421,5.10031798,-2.645520832,0.027034672,0.307491256,-3.348306895
"1164","CD207",-5.512242901,0.660917745,-2.646608986,0.026986848,0.307491256,-3.242479092
"1165","CMTM2",-4.649594715,2.453843467,-2.646682959,0.0269836,0.307491256,-3.254346311
"1166","DNAI1",-3.855544245,1.271861501,-2.647718953,0.026938154,0.307491256,-3.241998606
"1167","PADI4",-4.959579116,3.514649696,-2.648292324,0.026913035,0.307491256,-3.267584958
"1168","BEST1",-3.00413808,3.785277315,-2.648511844,0.026903424,0.307491256,-3.27235324
"1169","FOXRED2",-3.434832044,2.251535217,-2.649404097,0.026864396,0.307491256,-3.24828649
"1170","CALR",-1.821140808,9.747333393,-2.650469934,0.026817851,0.307491256,-3.504389151
"1171","CCRL2",-3.030850359,6.226434242,-2.654667901,0.026635316,0.307491256,-3.353295665
"1172","SOCS1",-2.795062536,5.714001468,-2.656677114,0.026548397,0.307491256,-3.348156598
"1173","NAALADL2",-4.322348707,1.001708659,-2.667153499,0.026099811,0.305435081,-3.215103279
"1174","GNAS",-1.896125456,9.43052369,-2.671752144,0.025905333,0.305125923,-3.466551117
"1175","GMPR",-2.687016815,4.574394759,-2.67449714,0.025789945,0.304166472,-3.270907425
"1176","VHL",-2.628260225,4.456939638,-2.676270497,0.025715678,0.304166472,-3.260985786
"1177","PCSK9",-3.70009037,1.971903911,-2.677335836,0.025671167,0.304166472,-3.206967873
"1178","CSTB",-1.888453367,9.098252149,-2.681497638,0.025498026,0.303991007,-3.446183871
"1179","COL4A1",-1.835073708,9.761663151,-2.683055115,0.025433536,0.303991007,-3.454546237
"1180","CHMP5",-2.342478855,7.035062895,-2.68578604,0.025320856,0.303991007,-3.334634504
"1181","SLC26A4",-3.212667573,2.017962916,-2.689844489,0.025154335,0.303595858,-3.190292517
"1182","IL12RB2",-3.504211786,1.28654283,-2.690737987,0.025117823,0.303595858,-3.183594201
"1183","HIST2H2AC",-3.614786438,2.406657992,-2.691456566,0.025088498,0.303595858,-3.192097926
"1184","PLA2G7",-3.668234573,4.718243581,-2.695650431,0.02491804,0.30308529,-3.249801117
"1185","CISD2",-2.471982827,4.812166791,-2.700347142,0.024728536,0.302165722,-3.249297012
"1186","RECQL4",-3.537656639,1.207220773,-2.700532748,0.024721078,0.302165722,-3.17012591
"1187","HERC2P3",-4.433205759,0.476676346,-2.7012681,0.024691549,0.302165722,-3.167973963
"1188","FGG",-4.085070753,3.92073643,-2.703742001,0.024592471,0.302,-3.197769561
"1189","HHLA2",-3.260243928,1.314400426,-2.704597988,0.024558283,0.301848371,-3.164837715
"1190","SNORA13",-3.480199087,0.773778531,-2.705363587,0.024527746,0.30176488,-3.162989213
"1191","RNF213",-2.289652919,8.163359722,-2.7089162,0.024386548,0.301150811,-3.359701171
"1192","SLC30A4",-3.530327172,2.953865835,-2.709906872,0.024347321,0.301150811,-3.173021702
"1193","IVNS1ABP",-2.093605896,8.483740798,-2.710884949,0.024308656,0.301150811,-3.375949764
"1194","MYL12A",-1.954751567,9.915046493,-2.711518164,0.024283657,0.301150811,-3.413820561
"1195","CFLAR",-1.948517266,8.582943863,-2.713062586,0.024222794,0.301150811,-3.378263262
"1196","SERP1",-2.157528723,8.492927752,-2.71421829,0.02417735,0.301150811,-3.37139277
"1197","ACE2",-4.115051936,1.897902299,-2.714583001,0.024163027,0.301150811,-3.155293952
"1198","TP73",-3.191280316,1.236202384,-2.720724305,0.023923137,0.300137359,-3.142787122
"1199","HCLS1",-2.341955386,6.984902786,-2.723863186,0.023801461,0.300137359,-3.27556831
